x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,torso_lift_joint,arm_1_joint,arm_2_joint,arm_3_joint,arm_4_joint,arm_5_joint,arm_6_joint,arm_7_joint
0.3802504553584805,0.4808042433875588,0.33573083726689873,0.22705099030701575,0.44798492722273475,0.31354159590444125,0.227100716517536,0.5437951195369471,0.33144339599041744,0.227100716517536,0.5437951195369471,0.33144339599041744,0.2373524122292595,1.2206949209222415,-0.44314653852643854,-0.6674132138857782,2.037083566245839,-0.4723698387479684,0.6191721908727333,-0.5069349330703629
0.43535531831857593,0.5290988233840825,0.5001725952504219,0.32975125760139185,0.5337282117641229,0.3824190693451217,0.30151054297769114,0.606529776136532,0.4407496901335307,0.30151054297769114,0.606529776136532,0.4407496901335307,0.19379935882398935,1.348461875469788,-0.11634293669177315,-1.0788323183359156,2.039630008130206,-0.646834310341679,0.7791139356087583,-0.6637995580635146
0.5000782165303774,-0.010653663487675352,0.10827256009661923,0.4875683766946705,0.1415847361140765,0.14958249580117977,0.5303930320986385,0.14552425526106258,0.06211474976943532,0.5303930320986385,0.14552425526106258,0.06211474976943532,0.35018375166158416,0.5782399055055301,-0.6454966282655048,-0.5596956541747841,1.1147040236849775,0.12676455011961504,0.06679267335049946,0.12794243868587812
0.6393368360487843,-0.13747055690590526,0.253262772367095,0.615293765089074,-0.14977469013570627,0.09734585283905434,0.7033011495956267,-0.10830516550206072,0.1032660076157988,0.7033011495956267,-0.10830516550206072,0.1032660076157988,0.1448119477676128,0.3822405804660296,-0.15272944361778823,-0.742594609520011,1.2134476767552809,-0.47898975510874925,0.6550749648459614,-1.136913566719626
0.6799470636585863,-0.11969095086597405,0.5657329437588743,0.6851343040551077,-0.21884932843593236,0.4425247772086026,0.7469763516296497,-0.14799909984033027,0.41691495542749646,0.7469763516296497,-0.14799909984033027,0.41691495542749646,0.05379623113613261,0.4120002024881497,0.649123629753486,-1.0042185031216924,1.120763328168863,-1.2677550722255702,0.9740590587848572,-0.3284300297667963
0.5459905606334664,0.20693852584953215,0.17063263690059988,0.5970846738442283,0.2704261138104567,0.3062727798656747,0.6574477610299304,0.30817029850792366,0.23970140106028492,0.6574477610299304,0.30817029850792366,0.23970140106028492,0.2349675502384862,0.4512706315482673,-0.8230725996717236,-1.0649649480740615,1.7160324686680268,1.3296079183330594,0.3092596650778868,-0.6920551872751511
0.5949009655413697,0.0164830447864997,0.23844058539566187,0.4661357993418887,-0.07391286613796058,0.2554007843631126,0.4588457364444513,-0.04145387356590256,0.16378562326864582,0.4588457364444513,-0.04145387356590256,0.16378562326864582,0.21471577136601766,1.0185135713080427,0.3417251422786053,-0.05982604427127276,1.6171967755296137,-1.6948538139849156,0.6652605051224456,0.5900217315875016
0.556433924746129,0.14769966716480887,0.33265890430751294,0.44032654966707185,0.2547725203260976,0.3423553873282958,0.5196749434514394,0.3091051573045921,0.3264852056907272,0.5196749434514394,0.3091051573045921,0.3264852056907272,0.342520916412542,0.4633585604933348,-0.4994750602095445,-0.7092454248416143,1.7420644679317063,-0.33135192388465823,0.49354900564290805,-0.2724803228693
0.6458279136483238,0.08446943380220565,0.4753191771669897,0.5611539992625187,0.09308071594460471,0.3419186446979091,0.6148553750745263,0.17439028035726553,0.3396873197519612,0.6148553750745263,0.17439028035726553,0.3396873197519612,0.2770740480100086,0.612985031216923,0.21997147218088942,-0.7033548604825968,1.7569442789427665,-0.6391278146058182,0.7004008473492942,-0.5412945817125951
0.6692963002708185,0.10802144257408305,0.41631849323527315,0.5585798263503068,0.13745500930546756,0.3071623551161322,0.6215598457307854,0.21094098445734683,0.29561274545089455,0.6215598457307854,0.21094098445734683,0.29561274545089455,0.2771522402064274,0.6129083311601651,0.21968001196520884,-0.7032628204144871,1.7570976790562824,-0.6391369455249365,0.7004145437279716,-0.5411987070618529
0.4883229421383276,0.26786067739277436,0.11367584748907184,0.3813001863638217,0.3693151909271528,0.17105749470810416,0.407706548708373,0.4100028483428315,0.08651586530225575,0.407706548708373,0.4100028483428315,0.08651586530225575,0.3483462350457424,1.0366914847596989,-0.7069180337173449,-0.5660924389084048,1.275835502922272,0.015586478934969594,0.04277835606932194,0.0161343340820687
0.5910032935930387,0.2785832894513631,0.3216526351055224,0.4488604134937961,0.29636781865500184,0.25443164980426175,0.4902717763966063,0.3838320463846189,0.24280507217401898,0.4902717763966063,0.3838320463846189,0.24280507217401898,0.26675267808272735,0.8942441393486631,-0.16592185338017146,-0.6341100492414364,1.7780828145852827,-0.4783323289322303,0.5648203948209427,-0.43043152723753175
0.6855498822181976,0.25621551908508333,0.5910222162416411,0.7752256099801673,0.27994234957035713,0.4628237387251861,0.7911269214993777,0.3597900499752996,0.516410687630535,0.7911269214993777,0.3597900499752996,0.516410687630535,0.11838298537805927,0.8084781358818205,-0.09903940388715887,-1.6803448434551842,1.5995097424412092,-1.1234226337223105,0.3735093774539346,-0.9459906134151463
0.5019636396430084,0.4097346539635677,0.10294650061098459,0.3609684372823556,0.46551948807394405,0.14820077091931472,0.3811585411609604,0.5176800017755218,0.0683777664234308,0.3811585411609604,0.5176800017755218,0.0683777664234308,0.2997106888732505,1.3430161714399669,-0.6387010032367424,-0.6621976100262315,1.3065001856141374,-0.02710969886228748,0.020393907850764257,-0.027242097189503097
0.5126266527240451,0.42459960657429197,0.21545618597140836,0.36436271229170225,0.46221735751697235,0.2559809450669889,0.3904803682165383,0.5348812981973544,0.1965007171855,0.3904803682165383,0.5348812981973544,0.1965007171855,0.3334506216279615,1.2293006672904938,-0.5500510776357974,-0.6987681970884658,1.5251106873859086,-0.11711316861155244,0.18810149929691924,-0.1299923300279406
0.5529745977740379,0.4537394011416585,0.3257265548431964,0.39567744559081913,0.46310139448793003,0.31125255302190497,0.4251760024022628,0.5545764991738815,0.29505951547927217,0.4251760024022628,0.5545764991738815,0.29505951547927217,0.2982250371412933,1.2095427326696222,-0.33521421865652185,-0.7546058384083204,1.726755136602801,-0.2522872952391388,0.46755784437261455,-0.29528479336730035
0.6392175906947579,0.4928826233494099,0.48320793697541564,0.5471717995888279,0.5100139013517345,0.35563983255851084,0.5530114095874401,0.6004970012905767,0.39139988588061847,0.5530114095874401,0.6004970012905767,0.39139988588061847,0.1809367425130972,1.2590142692785593,0.08981147586249211,-1.0518799183911396,1.6898470692908312,-0.484030022462061,0.7178135101079274,-0.49875362954034946
0.675682928095166,-0.028230085520986964,0.08405716770040778,0.6479045694592198,0.12749750838348528,0.08815818078724635,0.7050515778284159,0.11696047726472852,0.009906959386207281,0.7050515778284159,0.11696047726472852,0.009906959386207281,0.2471264367816092,0.8243090275966803,-0.5081268266118517,-0.743223549985427,0.9016005859884336,0.12343176464142881,-0.01927080479921109,0.12436768385105645
0.8170763403163747,-0.014245788750088972,0.21587944529876474,0.8588385234920736,0.1323720071382917,0.2582901997758164,0.9381492031887521,0.07960598938544791,0.27892115075283846,0.9381492031887521,0.07960598938544791,0.27892115075283846,0.14977715224020643,1.2323686695608154,-0.9893276427004556,-2.854239212137017,0.8489229870070104,-1.1055808177651163,0.5068253620409431,-0.026520754579155953
0.7240202938804636,-0.044327426697023276,0.32877570404395273,0.6635958668648287,0.1009406184610166,0.3118757702300986,0.7532911491987269,0.10949266276301917,0.2747046808649565,0.7532911491987269,0.10949266276301917,0.2747046808649565,0.3494409257956056,0.6361331083465002,-0.35291659175627793,-0.859761616223596,1.2048419303870284,-0.08508190434449131,0.32687777351668224,-0.07238992677002867
0.7763867749575233,-0.08826080440313219,0.45444395816254973,0.7107735283550094,0.013871067404537751,0.35293777357133455,0.8048173193656682,0.03948047723955489,0.3528814448114445,0.8048173193656682,0.03948047723955489,0.3528814448114445,0.2939635624364688,0.6438491340563591,-0.009729857798094765,-0.7900412646305358,1.2125579560968875,-0.2712430833287679,0.6027502328384375,-0.23974141237056923
0.666725868952233,0.12081669244552357,0.0911007471789364,0.5959952657234774,0.26151958426620797,0.1065736145943208,0.649242801057497,0.2719654174615381,0.025606642491789733,0.649242801057497,0.2719654174615381,0.025606642491789733,0.27508014700132927,0.9851797266409977,-0.5507106981239167,-0.726380217521361,1.0081829848594088,0.0832922441973009,-0.013586807648057857,0.08387662302087329
0.6816585401088155,0.1261438188851991,0.21392442354465968,0.6030679828288505,0.2616952331188445,0.23603469937694477,0.6691108326389323,0.2848666656752338,0.16820040505608813,0.6691108326389323,0.2848666656752338,0.16820040505608813,0.3499100789741184,0.8753912653975364,-0.5244332586786113,-0.8150608231450092,1.158438396048413,0.008674373162402528,0.1200396281889735,0.008331963695465586
0.7169256260030212,0.09854146285228044,0.32292140351850773,0.6041171192063373,0.20472049392275643,0.29067589630278445,0.6829718625481063,0.24181240869433973,0.24701594244817426,0.6829718625481063,0.24181240869433973,0.24701594244817426,0.3499100789741184,0.7987372286735492,-0.27926919725720595,-0.7466290325054841,1.354698501280891,-0.18417063861648314,0.29751730309172925,-0.15905604558154823
0.7875427674327307,0.08437070549718709,0.4589141761395248,0.6957589280505205,0.15271707310922528,0.3496253023555006,0.776218755230313,0.2077244387702663,0.34892922393498194,0.776218755230313,0.2077244387702663,0.34892922393498194,0.27508014700132927,0.7939818251545506,0.06287441592906778,-0.8151682032244704,1.3997214345978617,-0.33852882631165654,0.5722210047663397,-0.3165096148578316
0.6695956995217887,0.2664448155154504,0.08899949930940543,0.5592882221452504,0.3788299219380843,0.10453560351948887,0.6085453642225547,0.4065713104686599,0.02513649198277973,0.6085453642225547,0.4065713104686599,0.02513649198277973,0.26100555164594574,1.1924079399898755,-0.5380091687247848,-0.7523355167282824,1.0727797726610317,0.039774283679395166,-0.017567888383644696,0.04007560401029968
0.6818043306891082,0.27214482813498797,0.2078119859079285,0.5640518238623364,0.376418556895757,0.2251575477377602,0.621945630814702,0.4187385581489941,0.1591470049033601,0.621945630814702,0.4187385581489941,0.1591470049033601,0.32594417077175697,1.0902434643881636,-0.4828925079384559,-0.8120081608860391,1.2349390326588843,-0.03588451213499151,0.1108356617177085,-0.03622692160192845
0.7174978885214963,0.2736842889799832,0.3227736656167391,0.5840747909765293,0.3569355113202156,0.30525107254894474,0.6521494028927249,0.4153909747959512,0.26718711913654997,0.6521494028927249,0.4153909747959512,0.26718711913654997,0.33282508405661115,1.0090641243154521,-0.32176102870116124,-0.8516774302412984,1.4160738866986762,-0.17818988659398455,0.28032834785149474,-0.15409339104074216
0.7992019308196134,0.26983154995219427,0.4633008864731887,0.7000681923484131,0.31970436280835857,0.35049689271888906,0.7638365819634867,0.3930007662504647,0.35832606320707305,0.7638365819634867,0.3930007662504647,0.35832606320707305,0.21596684650871842,1.0092328644403197,0.11740815628403567,-0.9442697387596067,1.4646710426605716,-0.3331324531127303,0.5218776822074911,-0.31982870395734037
0.6838927222439704,0.41924049178302003,0.07997741555994381,0.5464830399828866,0.497551893839733,0.08501938485202759,0.5951153205723256,0.5421798548442528,0.013302467949052987,0.5951153205723256,0.5421798548442528,0.013302467949052987,0.1990773320822582,1.416571525870929,-0.4621067925570265,-0.8372731595821381,1.1098565800978692,-0.002273598860461294,-0.020174765791924613,-0.0020316295038258544
0.6946087911813426,0.42198516454955576,0.2134544048277605,0.5534956608685719,0.4935532277205597,0.21561377437634882,0.6052220479160799,0.5478299729041671,0.15333631026651778,0.6052220479160799,0.5478299729041671,0.15333631026651778,0.28653530377668307,1.362206525640829,-0.41904738069306174,-0.870376904078909,1.2039368697172836,-0.044787158275352,0.05634690187914315,-0.04710641173140488
0.7165241561477655,0.425313560201585,0.32558193681886416,0.5701822532633385,0.4823117947376497,0.3062223954467562,0.6260227048969016,0.5479400517117645,0.2606719156731113,0.6260227048969016,0.5479400517117645,0.2606719156731113,0.33532723434201267,1.3112623479421375,-0.30194173403488317,-0.8797343110033902,1.322100977158723,-0.12074727442064319,0.17833141584031847,-0.12476944429226244
0.7843408635402185,0.44325068894219216,0.4589293818647676,0.6646008491638846,0.48257318794178444,0.36324447094718293,0.7203596932137599,0.5625168001431451,0.36341456424856644,0.7203596932137599,0.5625168001431451,0.36341456424856644,0.23469387755102042,1.2680035159306018,0.022269405881360338,-1.0286091211707498,1.408910101397475,-0.27573549553498056,0.36322796252670797,-0.2734162420789277
0.8732084855581189,-0.04838210480048093,0.0766759066447702,0.8558865229817739,0.10330792543056275,0.03508712554891702,0.9323501219336182,0.07412855160157075,-0.01784644285882514,0.9323501219336182,0.07412855160157075,-0.01784644285882514,0.014895613417780906,1.0371056650661923,-0.20638880332571446,-0.9021767476107933,0.6569580849529828,0.12556839971511533,-0.1340784163333881,0.11846454464106355
0.8856267703441376,-0.04950723837375916,0.1866523570593297,0.864906073515874,0.10253381958224483,0.14800385765271096,0.9484600316166234,0.07927215505944132,0.10353253842667925,0.9484600316166234,0.07927215505944132,0.10353253842667925,0.08687153022128391,0.9934479927595146,-0.15435548482105882,-0.9552531868873583,0.7314798600990965,0.09161964243320733,-0.038719662521229395,0.09062893770886978
