tau1,tau2,tau3,tau4,tau5,tau6
1044.8297798182052,-9211.761355211333,-4156.0803446065565,22.81316697622039,9.041991596023172,10.743431952606642
-1167.9249857611064,-12281.471526685293,-5345.865547256997,-24.991440064179628,-3.4634219697723667,1.131802293873993
-991.7691834294632,-11131.339897852202,-6551.878339684709,-41.0456996156926,21.643220952899586,10.464036119054471
631.4421592259672,-11381.576329088355,-5201.8041685059325,-22.809039621119485,3.6631978466694433,-12.381583923619134
2079.431556819865,-7895.81777886035,-1825.9472670422986,22.900046761256025,17.956067936851824,11.253465374659152
846.7668654220016,5017.077439223479,2219.515646710037,63.79521140634134,-9.380627887590798,0.8112012004739367
-1250.4465010253898,12141.803114756047,5427.899126014182,61.12788231950396,-11.430133655017336,-2.969486057019726
-1001.1025732975925,10966.689783090049,6526.590895134218,64.14074446562964,-15.22663144348873,8.905979508550573
480.4850966653375,11254.548090879462,5060.701399954687,57.90762043944673,-3.2478985276643946,7.666480147842205
1781.6245341301421,7143.087680313612,1599.2164437279157,70.52277843691546,2.8492571691257815,10.402747799597625
579.9749972694148,-5977.699134256092,-2486.230905365029,37.65800886937851,-2.854461762724049,-11.634421213065188
-1253.2570617518475,-12407.428052226063,-5627.436668966651,-33.76525310990923,-2.070035195878733,-1.226376280567036
-1091.7689152282564,-11083.424901907658,-6571.428353537074,-31.84618774384538,-25.356894031196152,19.318487062407016
215.10590810710823,-11473.655144520075,-5004.106547361033,-20.275688882455036,-2.5759303082323255,-1.2126039621670606
1393.2931958819643,-6969.721298102293,-1476.8072918991218,42.67320698879562,-12.194993054278964,0.32807649596494814
453.48452071071875,6290.390044692592,2631.6761518052226,87.90537622682498,9.658329005148385,9.086097678256456
-1126.7668483186512,12231.004857019736,5709.326568522488,63.08882429705529,-14.999266466440845,-3.6844057559188212
-1130.8177978358842,10943.273024521592,6548.398047394994,41.65581099747857,3.852027204714042,-10.563992201350898
-112.29943792073537,11300.89575907961,4842.230234719628,72.19342792213925,-8.035044195312642,22.263266271962394
979.0319290566104,6118.812398978718,1236.301796306095,65.95157904472102,0.46820757263501095,-5.8399532494599855
375.88363151323387,-7217.283205412651,-2891.2559869773486,15.449351569183364,-8.6064628032698,5.292925260108418
-985.7396240989441,-12452.7866018336,-5856.291971634952,-23.220828634636806,5.741950593166293,0.3331129247261271
-1220.514719934864,-11054.926568033752,-6591.9175409691015,-40.311282681653566,13.665711063412628,-1.0695463300405414
-534.4756046638968,-11510.889116357783,-4748.619652667779,-13.63860838779593,-13.4449109079719,-2.7801363864573885
563.5008983224919,-5895.384013437186,-1078.6836238955377,36.74989348518292,7.9616599106754755,8.283813567939305
426.14269966718535,7451.361244454399,3017.968058618604,66.47246675158343,-14.743500304022808,0.9887364692408247
-785.7431913108613,12229.358510913637,5924.454495851734,51.83829617888662,9.926548657646123,10.416919277986727
-1315.0959605586954,10901.67409482754,6536.1378660898545,56.468753180062265,13.038144531209122,1.3893981039751637
-876.1539316858192,11279.736612698045,4537.537461345612,69.20791211020922,10.136755450325682,-2.523966685375551
282.35661734542657,4962.3514278384155,791.0921199584104,37.15856733996769,6.936297111543518,4.174158493425518
557.5093844316577,-8312.973022689055,-3279.16568008199,28.548258920835877,10.058928841744557,-6.219042747301168
-576.9476768258781,-12364.084465594644,-6046.575699214977,-40.5971409812225,3.187751203340954,0.14532771180455217
-1411.0730223029668,-11027.734051641437,-6485.80451930384,-45.34606226603389,7.06588858687234,4.956936851329812
-1219.752252156118,-11397.14676960297,-4425.165903417102,-14.428359464522266,30.00622182988642,9.96926699014992
15.26663968700521,-4660.532469750557,-667.1435376714726,57.473962751511955,10.677422023506697,-9.535945714863397
754.3272677518784,8490.875807998533,3377.090029404744,73.55756316827232,-5.5137576734559985,-5.105191895953701
-386.3024783586981,12118.116687161977,6043.605777995804,65.37667249899114,4.310075577775799,8.800060147015966
-1478.8945344133288,10870.747062390763,6395.293471478636,51.337017045192496,-4.359863583877597,-3.3843748143243175
-1449.293487486251,11064.839401656285,4189.895045051597,74.38294864710338,12.87994909325852,-3.614724652235143
-6.366217128484797,3671.04990769422,349.42306725724916,58.697352276515126,-2.6409043543974136,-16.50352932382489
974.6820295640247,-9278.652743639825,-3570.605882555769,3.633069100645315,-5.084534149060274,12.051673324477086
-266.65956329338576,-12185.060571642865,-6141.191631011613,-20.316623750727736,-21.300195262357384,14.024794670356433
-1535.220549740266,-10962.184294170547,-6332.316636620859,-44.10077163111348,-1.994621783124837,-18.610707494638216
-1609.7680007415647,-11170.203228486,-4025.7507312907737,12.103456907332816,18.794782048346203,14.919134135851964
-12.390423235470202,-3343.7054659922005,-213.26130736803884,59.59634134001753,-11.174352426406282,-1.177692316770209
1170.9331399873836,9402.242508052092,3681.1578456015877,76.87001147722474,-16.769355823649782,-19.437772611705533
-139.03777680537112,11911.892382832222,6159.661038894723,47.784806035822434,-1.4888494756448805,-2.962567397403779
-1480.9249399079547,10840.824731131303,6202.600679793355,47.23619111021008,9.224109408170168,-12.785273390111577
-1499.45857838374,10802.798725980028,3809.8389890370036,67.13966677785173,2.953851084747825,1.6713567242351521
235.0316027661326,2326.2321712456915,-82.988134525689,49.42926885700261,-2.4343391458527734,-1.9855546116812761
1312.5152905541534,-10108.099906999902,-3907.90226424058,-12.507461373959389,-7.238520409148016,13.204673676115489
-127.38808469061843,-11971.372664551605,-6269.999721091606,-54.309984490220934,-2.1704503867230587,2.15921255192061
-1445.3806671354994,-10973.61785038383,-6164.425905454806,-60.789060226249646,-10.823151804197225,-2.562920564468634
-1330.7655215453651,-10911.004834413086,-3684.0693116713164,11.303094453412712,-6.933955125601863,-7.7559248721855045
476.7042501095428,-1988.003995405606,220.97666929083323,59.01146612342751,12.831337359199255,11.883923957294726
1356.4454701861541,10206.072039258126,4016.4856160866298,73.84176508154864,-10.575132053652133,-5.855224766170204
-153.63228060388312,11760.634390075964,6269.176897787223,47.05708917174959,0.1772442877590974,13.49577794923993
-1297.3259895090332,10899.100788638816,6084.622985923048,56.657600981422476,-12.86281197593917,4.448242872856992
-929.424200289951,10511.293016727133,3506.6509950539767,58.53936177138327,-3.6364699417459145,4.202947067394841
881.5015306156444,941.185277526219,-474.8648367859365,42.028501973648005,0.8994958450259686,18.946341769050623
1325.1560065960618,-10814.40626376058,-4280.852792863752,-4.465503967238888,2.949069355007009,0.9820819014443349
-228.1881020080815,-11830.256129552947,-6414.140277977093,-40.66177470405251,-11.466269004564406,-7.496617624599319
-1092.253822800964,-11091.732091199257,-6093.85111491231,-37.34080302700478,-6.3627137562037905,1.1591481686828473
-489.0388166681175,-10590.403236910806,-3378.4332205552896,-1.2678907289256554,-6.488352948591302,-17.065700847440944
1175.5388407201433,-580.8137502951605,613.0058033169387,45.87838025230437,0.422468460076844,18.20212387994597
1157.1200345708194,10889.840290688362,4349.609856386995,55.78193767209213,-15.447345066944989,4.173303252183516
-326.3743597974783,11636.899404461632,6428.866704275198,53.754857926315466,-0.24848636069329602,-6.629208332083824
-808.3312068219577,11033.254123593622,5981.123405061332,41.92705683539064,-14.884383610937832,6.133232577918039
131.6813773015275,10129.4377331495,3164.8544172794113,68.64668155925375,5.846186856133306,1.1992289863222187
1476.1793421260566,-470.5496659730119,-854.6884830674088,69.53341970956838,-0.356724741159308,-3.8981027576791467
868.1076845688406,-11417.202698696157,-4589.068201314213,-1.982209441381423,3.1652946280678984,2.928497984677573
-467.3266001954187,-11705.220708340394,-6543.34999638447,-52.764915163480765,6.694508174877214,-7.034671229648684
-522.164635207136,-11207.759618182901,-5952.316239512662,-23.33997383261553,2.0201897891002187,4.3710588513530535
660.128914201951,-10152.629440929339,-3047.2631532691157,12.266447259375123,1.0216895357656655,-3.3928186074355575
1657.9599378175114,833.8036131636438,1008.1040171557033,46.94626094637005,13.127535829405636,-6.201266607458569
543.0975262328188,11403.491407615493,4694.873921467777,57.058151042154286,-0.4317985028812009,-18.506690169757753
-546.5933968769352,11474.499620173485,6538.360852911351,42.527186773314746,-2.5719163840490324,7.153994344738589
-161.75167312617035,11118.441388875168,5811.848720213746,66.03054293521397,-9.836732653258652,-4.884259452626782
1258.456011840451,9588.274782327102,2801.2719364440945,73.47213368910646,4.2153702862278895,-26.040352023239347
1754.9241441796103,-1900.1994104155533,-1306.7128956534998,33.33825171890955,5.441072275752555,16.477377898535313
119.098008488169,-11829.960908795902,-4884.2965271842995,6.383375984951982,-4.972058495990236,21.662708173993437
-697.6807468030504,-11492.342058409142,-6570.118113035436,-69.39628175309586,-2.1294389111847876,8.705860034429383
126.96324990805346,-11281.133656279053,-5729.003031711262,-28.62525174485164,2.8764971233535075,-1.0397646972260182
1699.1909479362937,-9508.85801648505,-2659.396413742979,22.662407342079053,-18.90081105845423,13.578141137443993
1753.347305905749,2263.335964321331,1418.4317354346556,73.6593575423982,6.765410102703832,8.168863217382945
-252.25861016957697,11762.457419917437,4947.8347504496605,59.990516111950235,8.551031292687217,6.805380205346939
-767.6162595572572,11232.113270254484,6541.520605488546,55.80033129438344,4.257155928383673,-18.557274117335893
422.0159112095197,11157.1692151866,5550.569813029936,45.196198064001294,-4.179008197583749,-22.59365248477261
2033.4077431545088,8883.706004857084,2385.8759629965175,62.61276846000942,0.1795416106278349,5.554589416298791
1545.139914393532,-3336.57300487912,-1703.1656195795488,30.50612328756122,15.045419130021116,24.705530568986898
-664.2581839926598,-12102.977406637594,-5121.870460471964,-15.414543733818842,-1.5460515973802056,11.064659461651786
-858.2043294601903,-11281.30888227262,-6556.866527798164,-50.33710338232695,5.373927436607842,5.060002173952899
558.8917484067061,-11325.465719082727,-5447.612938626822,-31.894235836058474,18.46089609921184,-2.41147551248812
2210.430767556007,-8760.57936844746,-2216.5046228199208,27.7668254901987,-3.2699178747958104,2.7634999119551464
1376.6682988260716,3686.280397120194,1824.1503692840179,56.29081945362992,1.8493137583503534,6.607840908135353
-908.2762267532579,11993.746456160416,5167.302644000559,61.88206974796533,10.920049025731903,6.972735790953877
-893.6757558787024,11061.310684366532,6508.264499284578,62.22721598647615,6.133257837745786,-0.9502631298461788
687.7481997921598,11199.42308586404,5272.345894015227,63.22262438468341,6.222086373210103,4.193524405160893
